apply	shape_id	offset	size	proposed_name	proposed_type	evidence_count	reason
1	AnonShape_004C5980_81D16755	1531	4	field_05FB	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_004C5980_05FB_38F047AC	7	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004C9430_B2A6F679	1543	4	field_0607	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_004C9430_0607_7C13AC95	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004CEB00_F62239C4	24	4	field_0018	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004D32C0_D3D0A0C9	50	2	field_0032	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004D6D50_B2D14E52	8	1	field_0008	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DCCF0_9EF15352	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DF2B0_8C37D68B	36	4	field_0024	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DF2B0_8C37D68B	1232	4	field_04D0	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DF2B0_8C37D68B	1236	4	field_04D4	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DF2B0_8C37D68B	1240	4	field_04D8	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DF2B0_8C37D68B	1244	4	field_04DC	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004DF2B0_8C37D68B	1248	4	field_04E0	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E1930_41603097	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E1930_41603097	1248	4	field_04E0	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E1930_41603097	1452	4	field_05AC	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E1D70_7A782B67	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E2340_DEA10005	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E46F0_BB1C4BEB	24	4	field_0018	/SubmarineTitans/Recovered/STMessageArg	1	fixed-offset dereference; observed_types={/SubmarineTitans/Recovered/STMessageArg=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E46F0_BB1C4BEB	48	2	field_0030	/ushort	1	fixed-offset dereference; observed_types={/ushort=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E46F0_BB1C4BEB	50	2	field_0032	/word	1	fixed-offset dereference; observed_types={/word=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E76E0_F41612F5	4	1	field_0004	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E7980_17B544D4	4	1	field_0004	/undefined1	1	fixed-offset dereference; observed_types={/undefined1=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E96C0_DBD60D35	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E9960_2F4329A9	1563	4	field_061B	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_004E9960_061B_217F6F13	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004E99E0_8E8A0023	1563	4	field_061B	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EA7E0_AD59BCE4	581	4	field_0245	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EA7E0_AD59BCE4	609	4	field_0261	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EA7E0_AD59BCE4	1232	4	field_04D0	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	0	4	field_0000	/undefined4	4	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	65	2	field_0041	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	67	2	field_0043	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	69	2	field_0045	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	529	4	field_0211	pointer:/void	1	fixed-offset dereference; observed_types={pointer:/void=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	581	4	field_0245	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	609	4	field_0261	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	613	4	field_0265	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	621	4	field_026D	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EAA20_0669FA82	1535	4	field_05FF	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EB6D0_73BE0EF9	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EBAB0_68F8AF0E	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EBDA0_1A067C30	16	4	field_0010	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EBDA0_1A067C30	501	4	field_01F5	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECCF0_985987C1	1232	4	field_04D0	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECCF0_985987C1	1236	4	field_04D4	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECCF0_985987C1	1452	4	field_05AC	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECDF0_4DB4D99D	581	4	field_0245	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECDF0_4DB4D99D	609	4	field_0261	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECDF0_4DB4D99D	1232	4	field_04D0	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	0	4	field_0000	/undefined4	4	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	65	2	field_0041	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	67	2	field_0043	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	69	2	field_0045	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	529	4	field_0211	pointer:/void	1	fixed-offset dereference; observed_types={pointer:/void=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	581	4	field_0245	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	609	4	field_0261	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	613	4	field_0265	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	621	4	field_026D	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004ECEA0_A3E9689F	1535	4	field_05FF	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EF320_4ED0B5D2	9	1	field_0009	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EFFE0_E46DC6EE	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EFFE0_E46DC6EE	20	2	field_0014	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004EFFE0_E46DC6EE	24	4	field_0018	pointer:/int	5	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004F0E60_091DB1BE	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004F0E60_091DB1BE	20	2	field_0014	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004F0E60_091DB1BE	24	4	field_0018	pointer:/int	5	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004F0E60_F07A2E87	9	1	field_0009	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004F3130_B47E9035	4	4	field_0004	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_004F3130_B47E9035	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00505230_07E58A50	2	2	field_0002	/ushort	1	fixed-offset dereference; observed_types={/ushort=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0050E7D0_0A0319E6	2606	4	field_0A2E	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005149B0_49C19B0B	4	4	field_0004	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0051DDD0_1EB2896E	9	4	field_0009	pointer:/void	1	fixed-offset dereference; observed_types={pointer:/void=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0051DDD0_1EB2896E	13	4	field_000D	/uint	3	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0051DDD0_7B463772	4	1	field_0004	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={13=1}; semantic_roles={}
1	AnonShape_0051DDD0_7B463772	5	4	field_0005	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={13=1}; semantic_roles={}
1	AnonShape_0051DDD0_7B463772	9	4	field_0009	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={13=1}; semantic_roles={}
1	AnonShape_0051DDD0_7B463772	17	1	field_0011	/byte	1	fixed-offset dereference; observed_types={/byte=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0051DDD0_7B463772	19	1	field_0013	/char	1	fixed-offset dereference; observed_types={/char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0051DDD0_FA83FE84	4	1	field_0004	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={13=1}; semantic_roles={}
1	AnonShape_0051DDD0_FA83FE84	5	4	field_0005	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={13=1}; semantic_roles={}
1	AnonShape_0051DDD0_FA83FE84	9	4	field_0009	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={13=1}; semantic_roles={}
1	AnonShape_0051DDD0_FA83FE84	480	4	field_01E0	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0052EB50_B8CB535F	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0052EB50_B8CB535F	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00533D10_65D50C0F	1	1	field_0001	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00533D10_CE7E6741	480	4	field_01E0	/int	1	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00538690_C081D554	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00538690_C081D554	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053C820_7DA0C7AE	16	4	field_0010	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053C820_7DA0C7AE	20	2	field_0014	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053C820_7DA0C7AE	24	4	field_0018	pointer:/int	5	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053DEA0_07C43244	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053DEA0_07C43244	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053F940_FF6005AB	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0053F940_FF6005AB	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0054EAB0_2FB6FE19	101	4	field_0065	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0054EAB0_0065_6333AF5F	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0054EB20_9F64C55E	61	4	field_003D	/undefined4	2	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0054EB20_9F64C55E	101	4	field_0065	pointer:/SubmarineTitans/Recovered/PointerShapes/AnonNested_0054EB20_0065_4A00EB9C	3	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005501D0_5C2AA8CA	14	1	field_000E	/char	1	fixed-offset dereference; observed_types={/char=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005501D0_5C2AA8CA	23	4	field_0017	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005501D0_83B30032	28	4	field_001C	/undefined4	1	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00550BB0_E751EA74	89	4	field_0059	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00550DB0_5D204D74	4	4	field_0004	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00550DB0_5D204D74	8	4	field_0008	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00555FE0_E846086F	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00556170_A2E0BB59	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00556170_B2487117	33	4	field_0021	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005564C0_C4808922	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00556DD0_6D701D96	108	1	field_006C	/byte	1	fixed-offset dereference; observed_types={/byte=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00557C90_622F3E43	9	2	field_0009	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00557C90_622F3E43	11	2	field_000B	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	24	4	field_0018	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	28	4	field_001C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	32	4	field_0020	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	36	4	field_0024	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	40	4	field_0028	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	44	4	field_002C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	48	4	field_0030	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	56	4	field_0038	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	64	4	field_0040	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	68	4	field_0044	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	72	4	field_0048	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005585F0_123E32A0	76	4	field_004C	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00558840_B55263D2	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0055B9F0_5AD0309C	272	4	field_0110	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0055BA90_5955EFAA	272	4	field_0110	pointer:/SubmarineTitans/Recovered/DArrayTy	4	fixed-offset dereference; observed_types={}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0055BF20_B5DCD362	64	4	field_0040	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0055DEE0_ADBE9360	1	1	field_0001	/byte	1	fixed-offset dereference; observed_types={/byte=5, /char=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00566600_B8B140ED	4	4	field_0004	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00566600_B8B140ED	8	4	field_0008	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00567180_24C21D69	3979	4	field_0F8B	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005718D0_5EB10456	4408	2	field_1138	/ushort	1	fixed-offset dereference; observed_types={/ushort=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005745E0_569C8DCA	4	2	field_0004	/short	1	fixed-offset dereference; observed_types={/short=1, /undefined2=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005745E0_569C8DCA	6	2	field_0006	/short	1	fixed-offset dereference; observed_types={/short=1, /undefined2=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005745E0_569C8DCA	8	2	field_0008	/short	1	fixed-offset dereference; observed_types={/short=2, /undefined2=2}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005745E0_569C8DCA	78	2	field_004E	/ushort	1	fixed-offset dereference; observed_types={/ushort=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00575CB0_50A3FA3A	4	4	field_0004	/int	2	fixed-offset dereference; observed_types={/int=2}; exact_widths={}; indexed_strides={8=1}; semantic_roles={}
1	AnonShape_00575CB0_50A3FA3A	40	4	field_0028	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00575CB0_EC13795E	20	4	field_0014	/int	1	fixed-offset dereference; observed_types={/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00578630_D61E8E33	80	2	field_0050	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00578630_D61E8E33	82	2	field_0052	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00578630_D61E8E33	84	2	field_0054	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00578630_D61E8E33	86	2	field_0056	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00578630_D61E8E33	88	2	field_0058	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00578630_D61E8E33	90	2	field_005A	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0057BF60_049EA94A	32	4	field_0020	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0057BF60_C1EE03E1	48	2	field_0030	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0057BF60_C1EE03E1	50	2	field_0032	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0057BF60_C1EE03E1	52	2	field_0034	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0057BF60_C1EE03E1	54	4	field_0036	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_0057BF60_C1EE03E1	62	4	field_003E	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00583270_A3B972B9	36	4	field_0024	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_005859A0_4B50EB93	36	4	field_0024	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_4E2CAC94	36	4	field_0024	pointer:/int	1	fixed-offset dereference; observed_types={pointer:/int=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	42	4	field_002A	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	46	4	field_002E	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	50	4	field_0032	/undefined4	1	fixed-offset dereference; observed_types={/undefined4=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	54	4	field_0036	/uint	1	fixed-offset dereference; observed_types={/uint=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	58	2	field_003A	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	60	2	field_003C	/undefined2	1	fixed-offset dereference; observed_types={/undefined2=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
1	AnonShape_00588BC0_56702429	62	2	field_003E	/short	1	fixed-offset dereference; observed_types={/short=1}; exact_widths={}; indexed_strides={}; semantic_roles={}
